62,Chris Boucher,PF,26.0,TOR,28.0,163.0,22.2,0.563,0.487,0.197,10.9,25.8,18.5,1.9,1.8,12.2,7.8,23.6,0.0,0.2,0.4,0.7,0.194,0.0,-0.2,2.8,2.6,0.2,bouchch01
63,Avery Bradley,SG,28.0,TOT,63.0,1905.0,7.6,0.496,0.403,0.082,2.5,7.3,4.9,11.8,1.0,0.7,12.4,16.2,0.0,-0.6,1.0,0.3,0.009,0.0,-2.8,-0.9,-3.7,-0.8,bradlav01
64,Tony Bradley,C,21.0,UTA,3.0,36.0,19.6,0.504,0.0,0.125,27.6,17.7,22.6,4.5,2.7,4.4,15.1,23.6,0.0,0.0,0.1,0.1,0.13,0.0,-3.6,-2.4,-6.0,0.0,bradlto01
65,Corey Brewer,SF,32.0,TOT,31.0,492.0,11.6,0.532,0.358,0.35,5.4,10.7,8.0,10.2,3.0,1.2,11.8,13.6,0.0,0.4,0.6,1.0,0.095,0.0,-2.9,1.6,-1.3,0.1,breweco01
66,Mikal Bridges,SF,22.0,PHO,82.0,2417.0,10.8,0.556,0.556,0.21,2.5,9.7,6.0,9.8,2.5,1.3,10.2,12.2,0.0,1.7,1.2,2.9,0.058,0.0,-2.0,0.4,-1.6,0.3,bridgmi01
67,Miles Bridges,SF,20.0,CHO,80.0,1696.0,13.1,0.548,0.391,0.151,4.2,16.6,10.3,8.1,1.6,2.5,8.4,15.1,0.0,1.4,1.5,2.9,0.083,0.0,-0.9,0.1,-0.8,0.5,bridgmi02
68,Isaiah Briscoe,PG,22.0,ORL,39.0,559.0,6.7,0.455,0.246,0.188,0.9,13.4,7.1,21.0,1.0,0.3,17.2,14.1,0.0,-0.3,0.5,0.3,0.023,0.0,-5.4,0.4,-5.0,-0.4,briscis01
69,Ryan Broekhoff,SG,28.0,DAL,42.0,453.0,10.7,0.621,0.738,0.151,1.9,12.9,7.4,7.2,0.6,0.8,10.6,14.3,0.0,0.5,0.3,0.8,0.086,0.0,-0.5,-0.5,-1.0,0.1,broekry01
70,Malcolm Brogdon,SG,26.0,MIL,64.0,1832.0,17.8,0.614,0.326,0.203,3.8,11.7,8.0,16.2,1.2,0.6,10.0,20.7,0.0,4.2,2.3,6.5,0.171,0.0,2.0,0.1,2.2,1.9,brogdma01
71,Dillon Brooks,SF,23.0,MEM,18.0,330.0,7.6,0.499,0.328,0.246,3.0,7.6,5.3,7.6,1.5,1.1,12.3,20.9,0.0,-0.3,0.3,0.0,-0.004,0.0,-5.0,-1.2,-6.3,-0.4,brookdi01
72,MarShon Brooks,SG,30.0,MEM,29.0,387.0,11.6,0.518,0.32,0.195,3.4,9.7,6.5,11.0,1.2,1.0,10.3,23.6,0.0,-0.2,0.3,0.1,0.018,0.0,-1.9,-1.1,-3.0,-0.1,brookma01
73,Bruce Brown,SG,22.0,DET,74.0,1449.0,6.9,0.469,0.296,0.191,3.5,10.7,7.0,8.8,1.4,2.1,11.9,11.5,0.0,-0.1,1.6,1.5,0.048,0.0,-4.4,1.0,-3.3,-0.5,brownbr01
74,Jaylen Brown,SG,22.0,BOS,74.0,1913.0,13.5,0.547,0.348,0.255,3.6,13.9,8.7,7.7,1.7,1.5,10.1,22.1,0.0,0.7,2.4,3.0,0.076,0.0,-1.6,-0.4,-2.1,0.0,brownja02
75,Lorenzo Brown,PG,28.0,TOR,26.0,212.0,6.3,0.38,0.394,0.042,2.6,12.9,7.9,17.3,2.7,2.0,18.1,17.9,0.0,-0.5,0.3,-0.1,-0.027,0.0,-5.4,1.9,-3.5,-0.1,brownlo01
76,Sterling Brown,SG,23.0,MIL,58.0,1034.0,10.9,0.563,0.471,0.135,3.0,14.4,9.0,10.7,1.1,0.7,12.2,15.2,0.0,0.7,1.4,2.1,0.098,0.0,-1.8,0.3,-1.5,0.1,brownst02
77,Troy Brown Jr.,SF,19.0,WAS,52.0,730.0,11.1,0.487,0.295,0.201,5.1,16.6,10.8,14.9,1.4,0.6,10.5,16.5,0.0,0.2,0.4,0.6,0.039,0.0,-1.7,-1.0,-2.7,-0.1,browntr01
78,Jalen Brunson,PG,22.0,DAL,73.0,1591.0,12.8,0.549,0.32,0.212,1.7,9.6,5.7,22.6,1.1,0.2,12.5,19.1,0.0,1.5,1.0,2.6,0.077,0.0,-1.2,-0.5,-1.7,0.1,brunsja01
79,Thomas Bryant,C,21.0,WAS,72.0,1496.0,21.0,0.674,0.197,0.273,8.1,25.1,16.5,9.3,0.8,3.8,9.6,17.6,0.0,4.3,1.3,5.6,0.178,0.0,2.3,-0.3,2.0,1.5,bryanth01
80,Reggie Bullock,SG,27.0,TOT,63.0,1879.0,10.5,0.563,0.662,0.143,1.2,8.8,4.9,10.1,1.0,0.5,9.3,15.8,0.0,1.6,1.4,3.1,0.078,0.0,-0.7,-0.4,-1.1,0.4,bullore01
81,Trey Burke,PG,26.0,TOT,58.0,1125.0,16.5,0.524,0.29,0.226,2.6,6.7,4.6,24.1,1.4,0.5,7.5,24.8,0.0,1.4,0.5,1.9,0.081,0.0,1.5,-1.4,0.1,0.6,burketr01
